2.45522	0.0332605	-1.39515	-2.46483	-0.838653	-0.497508
1.16964	0.032534	-0.142335	-1.19787	-0.394261	-0.24034
1.07002	0.0338502	-0.0442555	-1.08371	-0.376223	-0.209519
0.803643	0.0340374	0.212452	-0.829361	-0.276156	-0.157669
1.22376	0.0320494	-0.196408	-1.25202	-0.413688	-0.253429
1.91715	0.0384863	-0.861915	-1.94417	-0.651076	-0.34909
3.7432	0.0322015	-2.64036	-3.8312	-1.19179	-0.801476
0.753086	0.0249025	0.249835	-0.860787	-0.167128	-0.203782
0.970537	0.0273962	0.0405558	-1.04422	-0.265002	-0.239622
0.579879	0.0274779	0.419359	-0.649706	-0.137812	-0.148786
0.681309	0.027081	0.321647	-0.746746	-0.176216	-0.171818
0.593423	0.0268356	0.407544	-0.658221	-0.147358	-0.151974
0.441222	0.026701	0.556204	-0.506858	-0.0959329	-0.117079
0.50454	0.0274791	0.495078	-0.563035	-0.124941	-0.127588
0.620993	0.0283124	0.383413	-0.674964	-0.168343	-0.150798
0.53625	0.0273527	0.465811	-0.592321	-0.138611	-0.134133
0.462698	0.0268982	0.537234	-0.518758	-0.114498	-0.117879
0.513258	0.0288085	0.489471	-0.562783	-0.13872	-0.123102
0.510377	0.0295303	0.492907	-0.557809	-0.139857	-0.120305
0.508739	0.0294146	0.49458	-0.554939	-0.140669	-0.119805
0.568724	0.0297091	0.437006	-0.612382	-0.163541	-0.131504
0.195859	0.0233787	0.797372	-0.253885	-0.0250694	-0.0587825
0.425911	0.0281996	0.575182	-0.474575	-0.111241	-0.104081
0.325012	0.0261215	0.672835	-0.3794	-0.0718579	-0.0857999
0.264584	0.0259202	0.731343	-0.319025	-0.0521527	-0.0715272
0.234094	0.023592	0.760104	-0.291569	-0.0386414	-0.0678112
0.35793	0.0271287	0.640591	-0.410125	-0.0856125	-0.0910651
0.307287	0.0270621	0.689329	-0.360529	-0.0673779	-0.0799002
